material,motion,trial,timestamp,reading
fabric,rub,3,1742113937.526083,"[np.float64(118.20000457763672), np.float64(-31.350000381469727), np.float64(-1621.4000244140625), np.float64(457.3500061035156), np.float64(-820.6500244140625), np.float64(-1533.0699462890625), np.float64(-815.550048828125), np.float64(486.0000305175781), np.float64(-1561.8680419921875), np.float64(-66.30000305175781), np.float64(-18.600000381469727), np.float64(-1442.803955078125), np.float64(29.850000381469727), np.float64(149.25), np.float64(-1669.5579833984375)]"
fabric,rub,3,1742113937.631222,"[np.float64(123.00000762939453), np.float64(-39.150001525878906), np.float64(-1619.4639892578125), np.float64(457.95001220703125), np.float64(-822.7500610351562), np.float64(-1544.68603515625), np.float64(-817.6500244140625), np.float64(486.1500244140625), np.float64(-1552.9139404296875), np.float64(-61.35000228881836), np.float64(-13.65000057220459), np.float64(-1445.2239990234375), np.float64(28.950000762939453), np.float64(144.90000915527344), np.float64(-1678.27001953125)]"
fabric,rub,3,1742113937.7364092,"[np.float64(124.6500015258789), np.float64(-35.400001525878906), np.float64(-1620.4320068359375), np.float64(460.5000305175781), np.float64(-823.3500366210938), np.float64(-1531.3759765625), np.float64(-812.550048828125), np.float64(485.4000244140625), np.float64(-1560.657958984375), np.float64(-63.750003814697266), np.float64(-15.000000953674316), np.float64(-1450.7900390625), np.float64(21.30000114440918), np.float64(145.8000030517578), np.float64(-1678.27001953125)]"
fabric,rub,3,1742113937.841577,"[np.float64(125.10000610351562), np.float64(-29.250001907348633), np.float64(-1615.833984375), np.float64(458.5500183105469), np.float64(-822.1500244140625), np.float64(-1538.1519775390625), np.float64(-822.6000366210938), np.float64(486.3000183105469), np.float64(-1555.5760498046875), np.float64(-70.35000610351562), np.float64(-17.700000762939453), np.float64(-1451.031982421875), np.float64(25.950000762939453), np.float64(142.95001220703125), np.float64(-1675.365966796875)]"
fabric,rub,3,1742113937.943087,"[np.float64(119.4000015258789), np.float64(-38.10000228881836), np.float64(-1615.592041015625), np.float64(458.4000244140625), np.float64(-821.1000366210938), np.float64(-1540.81396484375), np.float64(-816.4500122070312), np.float64(484.95001220703125), np.float64(-1552.429931640625), np.float64(-65.4000015258789), np.float64(-19.650001525878906), np.float64(-1452.7259521484375), np.float64(28.650001525878906), np.float64(144.45001220703125), np.float64(-1674.8819580078125)]"
fabric,rub,3,1742113938.0450811,"[np.float64(114.45000457763672), np.float64(-36.75), np.float64(-1622.1259765625), np.float64(460.6500244140625), np.float64(-818.8500366210938), np.float64(-1528.7139892578125), np.float64(-820.050048828125), np.float64(480.9000244140625), np.float64(-1553.8819580078125), np.float64(-65.4000015258789), np.float64(-16.80000114440918), np.float64(-1442.56201171875), np.float64(28.950000762939453), np.float64(151.95001220703125), np.float64(-1671.010009765625)]"
fabric,rub,3,1742113938.148222,"[np.float64(115.20000457763672), np.float64(-34.650001525878906), np.float64(-1613.89794921875), np.float64(462.9000244140625), np.float64(-822.300048828125), np.float64(-1531.6180419921875), np.float64(-822.1500244140625), np.float64(490.0500183105469), np.float64(-1554.6080322265625), np.float64(-63.750003814697266), np.float64(-17.100000381469727), np.float64(-1440.1419677734375), np.float64(34.650001525878906), np.float64(142.20001220703125), np.float64(-1671.251953125)]"
fabric,rub,3,1742113938.250035,"[np.float64(120.75000762939453), np.float64(-36.900001525878906), np.float64(-1620.18994140625), np.float64(461.70001220703125), np.float64(-825.7500610351562), np.float64(-1536.699951171875), np.float64(-815.550048828125), np.float64(491.4000244140625), np.float64(-1551.4620361328125), np.float64(-69.0), np.float64(-19.350000381469727), np.float64(-1442.3199462890625), np.float64(30.000001907348633), np.float64(145.95001220703125), np.float64(-1673.9139404296875)]"
fabric,rub,3,1742113938.351874,"[np.float64(123.1500015258789), np.float64(-33.0), np.float64(-1616.0760498046875), np.float64(458.8500061035156), np.float64(-824.4000244140625), np.float64(-1535.0059814453125), np.float64(-814.6500244140625), np.float64(483.1500244140625), np.float64(-1560.416015625), np.float64(-64.20000457763672), np.float64(-14.700000762939453), np.float64(-1444.0140380859375), np.float64(31.80000114440918), np.float64(144.75), np.float64(-1671.97802734375)]"
fabric,rub,3,1742113938.4554088,"[np.float64(125.85000610351562), np.float64(-36.75), np.float64(-1612.929931640625), np.float64(458.8500061035156), np.float64(-824.7000122070312), np.float64(-1536.4580078125), np.float64(-816.4500122070312), np.float64(488.5500183105469), np.float64(-1560.416015625), np.float64(-67.05000305175781), np.float64(-15.15000057220459), np.float64(-1450.06396484375), np.float64(27.000001907348633), np.float64(145.5), np.float64(-1671.4940185546875)]"
fabric,rub,4,1742113942.43432,"[np.float64(119.25000762939453), np.float64(-38.400001525878906), np.float64(-1611.719970703125), np.float64(466.3500061035156), np.float64(-819.6000366210938), np.float64(-1537.9100341796875), np.float64(-817.6500244140625), np.float64(481.8000183105469), np.float64(-1555.333984375), np.float64(-66.45000457763672), np.float64(-19.350000381469727), np.float64(-1446.1920166015625), np.float64(30.30000114440918), np.float64(147.90000915527344), np.float64(-1681.657958984375)]"
fabric,rub,4,1742113942.535775,"[np.float64(117.9000015258789), np.float64(-31.500001907348633), np.float64(-1618.738037109375), np.float64(460.95001220703125), np.float64(-828.6000366210938), np.float64(-1539.845947265625), np.float64(-814.800048828125), np.float64(480.9000244140625), np.float64(-1562.1099853515625), np.float64(-64.95000457763672), np.float64(-13.500000953674316), np.float64(-1446.91796875), np.float64(27.450000762939453), np.float64(142.20001220703125), np.float64(-1677.7860107421875)]"
fabric,rub,4,1742113942.63625,"[np.float64(120.45000457763672), np.float64(-34.35000228881836), np.float64(-1611.2359619140625), np.float64(461.5500183105469), np.float64(-822.4500122070312), np.float64(-1542.0240478515625), np.float64(-818.550048828125), np.float64(489.45001220703125), np.float64(-1561.384033203125), np.float64(-70.5), np.float64(-15.750000953674316), np.float64(-1445.2239990234375), np.float64(30.000001907348633), np.float64(140.10000610351562), np.float64(-1667.6219482421875)]"
fabric,rub,4,1742113942.7415822,"[np.float64(126.75000762939453), np.float64(-36.0), np.float64(-1617.77001953125), np.float64(464.5500183105469), np.float64(-830.2500610351562), np.float64(-1533.553955078125), np.float64(-814.3500366210938), np.float64(487.6500244140625), np.float64(-1555.333984375), np.float64(-72.9000015258789), np.float64(-18.900001525878906), np.float64(-1447.885986328125), np.float64(31.05000114440918), np.float64(144.90000915527344), np.float64(-1681.416015625)]"
fabric,rub,4,1742113942.8448992,"[np.float64(126.00000762939453), np.float64(-32.70000076293945), np.float64(-1623.093994140625), np.float64(465.1500244140625), np.float64(-824.550048828125), np.float64(-1532.10205078125), np.float64(-813.6000366210938), np.float64(489.1500244140625), np.float64(-1557.7540283203125), np.float64(-66.60000610351562), np.float64(-18.0), np.float64(-1441.593994140625), np.float64(27.600000381469727), np.float64(143.85000610351562), np.float64(-1678.9959716796875)]"
fabric,rub,4,1742113942.9467578,"[np.float64(117.00000762939453), np.float64(-29.55000114440918), np.float64(-1611.9620361328125), np.float64(462.0000305175781), np.float64(-827.550048828125), np.float64(-1535.73193359375), np.float64(-816.4500122070312), np.float64(486.9000244140625), np.float64(-1552.18798828125), np.float64(-69.45000457763672), np.float64(-15.750000953674316), np.float64(-1449.5799560546875), np.float64(30.30000114440918), np.float64(142.20001220703125), np.float64(-1670.283935546875)]"
fabric,rub,4,1742113943.0493069,"[np.float64(119.4000015258789), np.float64(-31.500001907348633), np.float64(-1615.833984375), np.float64(460.3500061035156), np.float64(-818.8500366210938), np.float64(-1528.4720458984375), np.float64(-815.4000244140625), np.float64(485.5500183105469), np.float64(-1560.1739501953125), np.float64(-58.35000228881836), np.float64(-22.5), np.float64(-1446.676025390625), np.float64(29.850000381469727), np.float64(144.15000915527344), np.float64(-1674.6400146484375)]"
fabric,rub,4,1742113943.1517,"[np.float64(118.95000457763672), np.float64(-28.500001907348633), np.float64(-1617.77001953125), np.float64(460.3500061035156), np.float64(-820.050048828125), np.float64(-1537.1839599609375), np.float64(-811.6500244140625), np.float64(486.9000244140625), np.float64(-1561.6259765625), np.float64(-68.4000015258789), np.float64(-18.900001525878906), np.float64(-1447.885986328125), np.float64(29.250001907348633), np.float64(149.10000610351562), np.float64(-1684.56201171875)]"
fabric,rub,4,1742113943.252474,"[np.float64(118.95000457763672), np.float64(-33.150001525878906), np.float64(-1621.157958984375), np.float64(458.8500061035156), np.float64(-823.6500244140625), np.float64(-1541.2979736328125), np.float64(-812.2500610351562), np.float64(488.70001220703125), np.float64(-1560.416015625), np.float64(-67.80000305175781), np.float64(-13.950000762939453), np.float64(-1448.85400390625), np.float64(27.30000114440918), np.float64(148.95001220703125), np.float64(-1681.657958984375)]"
fabric,rub,4,1742113943.355932,"[np.float64(121.6500015258789), np.float64(-35.10000228881836), np.float64(-1617.77001953125), np.float64(465.7500305175781), np.float64(-821.8500366210938), np.float64(-1531.134033203125), np.float64(-815.1000366210938), np.float64(484.95001220703125), np.float64(-1551.946044921875), np.float64(-68.55000305175781), np.float64(-16.05000114440918), np.float64(-1435.302001953125), np.float64(25.950000762939453), np.float64(148.8000030517578), np.float64(-1677.5439453125)]"
fabric,rub,4,1742113943.456455,"[np.float64(124.20000457763672), np.float64(-31.80000114440918), np.float64(-1620.4320068359375), np.float64(457.8000183105469), np.float64(-821.2500610351562), np.float64(-1531.3759765625), np.float64(-813.300048828125), np.float64(486.45001220703125), np.float64(-1562.8359375), np.float64(-66.75), np.float64(-22.05000114440918), np.float64(-1445.949951171875), np.float64(26.850000381469727), np.float64(138.75), np.float64(-1674.156005859375)]"
fabric,rub,4,1742113943.556889,"[np.float64(120.00000762939453), np.float64(-32.25), np.float64(-1615.592041015625), np.float64(457.3500061035156), np.float64(-821.7000122070312), np.float64(-1539.60400390625), np.float64(-819.4500122070312), np.float64(483.45001220703125), np.float64(-1563.803955078125), np.float64(-67.5), np.float64(-14.700000762939453), np.float64(-1442.803955078125), np.float64(32.85000228881836), np.float64(139.5), np.float64(-1677.302001953125)]"
fabric,rub,4,1742113943.6620622,"[np.float64(121.50000762939453), np.float64(-39.30000305175781), np.float64(-1617.2860107421875), np.float64(460.0500183105469), np.float64(-824.8500366210938), np.float64(-1539.3619384765625), np.float64(-815.550048828125), np.float64(486.1500244140625), np.float64(-1551.7039794921875), np.float64(-63.000003814697266), np.float64(-16.200000762939453), np.float64(-1445.2239990234375), np.float64(30.600000381469727), np.float64(141.45001220703125), np.float64(-1666.4119873046875)]"
fabric,rub,4,1742113943.766104,"[np.float64(120.1500015258789), np.float64(-34.5), np.float64(-1619.4639892578125), np.float64(462.1500244140625), np.float64(-825.1500244140625), np.float64(-1538.39404296875), np.float64(-818.4000244140625), np.float64(487.20001220703125), np.float64(-1558.7220458984375), np.float64(-62.70000076293945), np.float64(-16.200000762939453), np.float64(-1456.5980224609375), np.float64(28.350000381469727), np.float64(153.0), np.float64(-1668.10595703125)]"
fabric,rub,4,1742113943.8714461,"[np.float64(120.30000305175781), np.float64(-32.55000305175781), np.float64(-1617.2860107421875), np.float64(461.70001220703125), np.float64(-820.6500244140625), np.float64(-1536.699951171875), np.float64(-819.9000244140625), np.float64(485.2500305175781), np.float64(-1559.9320068359375), np.float64(-67.20000457763672), np.float64(-17.55000114440918), np.float64(-1447.4019775390625), np.float64(30.30000114440918), np.float64(150.3000030517578), np.float64(-1681.657958984375)]"
fabric,rub,4,1742113943.97667,"[np.float64(120.60000610351562), np.float64(-34.650001525878906), np.float64(-1618.97998046875), np.float64(457.0500183105469), np.float64(-815.8500366210938), np.float64(-1534.52197265625), np.float64(-817.5000610351562), np.float64(485.70001220703125), np.float64(-1559.9320068359375), np.float64(-65.85000610351562), np.float64(-16.200000762939453), np.float64(-1449.822021484375), np.float64(30.750001907348633), np.float64(144.15000915527344), np.float64(-1683.8359375)]"
fabric,rub,4,1742113944.0816488,"[np.float64(122.55000305175781), np.float64(-28.80000114440918), np.float64(-1619.7059326171875), np.float64(460.6500244140625), np.float64(-821.1000366210938), np.float64(-1532.8280029296875), np.float64(-813.7500610351562), np.float64(489.1500244140625), np.float64(-1566.4659423828125), np.float64(-66.1500015258789), np.float64(-16.80000114440918), np.float64(-1443.2879638671875), np.float64(26.250001907348633), np.float64(142.35000610351562), np.float64(-1679.47998046875)]"
fabric,rub,4,1742113944.183368,"[np.float64(125.25000762939453), np.float64(-34.95000076293945), np.float64(-1616.5599365234375), np.float64(463.0500183105469), np.float64(-824.8500366210938), np.float64(-1540.0880126953125), np.float64(-817.800048828125), np.float64(482.4000244140625), np.float64(-1565.98193359375), np.float64(-63.45000076293945), np.float64(-16.80000114440918), np.float64(-1444.2559814453125), np.float64(39.900001525878906), np.float64(153.60000610351562), np.float64(-1675.8499755859375)]"
fabric,rub,4,1742113944.287031,"[np.float64(118.35000610351562), np.float64(-34.650001525878906), np.float64(-1620.6739501953125), np.float64(462.1500244140625), np.float64(-818.8500366210938), np.float64(-1530.166015625), np.float64(-823.9500122070312), np.float64(484.20001220703125), np.float64(-1562.1099853515625), np.float64(-60.150001525878906), np.float64(-21.450000762939453), np.float64(-1446.4339599609375), np.float64(30.750001907348633), np.float64(143.40000915527344), np.float64(-1677.5439453125)]"
fabric,rub,4,1742113944.3895319,"[np.float64(124.05000305175781), np.float64(-30.30000114440918), np.float64(-1607.60595703125), np.float64(465.45001220703125), np.float64(-824.1000366210938), np.float64(-1532.5859375), np.float64(-809.4000244140625), np.float64(488.4000244140625), np.float64(-1547.3480224609375), np.float64(-71.4000015258789), np.float64(-13.350000381469727), np.float64(-1444.498046875), np.float64(29.55000114440918), np.float64(143.70001220703125), np.float64(-1677.0599365234375)]"
fabric,rub,5,1742113947.8338938,"[np.float64(114.9000015258789), np.float64(-33.45000076293945), np.float64(-1617.0439453125), np.float64(456.7500305175781), np.float64(-824.550048828125), np.float64(-1538.8780517578125), np.float64(-817.3500366210938), np.float64(484.95001220703125), np.float64(-1553.8819580078125), np.float64(-66.9000015258789), np.float64(-18.600000381469727), np.float64(-1445.7080078125), np.float64(27.150001525878906), np.float64(142.20001220703125), np.float64(-1673.18798828125)]"
fabric,rub,5,1742113947.938862,"[np.float64(120.1500015258789), np.float64(-36.30000305175781), np.float64(-1622.85205078125), np.float64(460.3500061035156), np.float64(-825.0000610351562), np.float64(-1534.7640380859375), np.float64(-818.2500610351562), np.float64(491.4000244140625), np.float64(-1566.949951171875), np.float64(-68.4000015258789), np.float64(-14.700000762939453), np.float64(-1448.3699951171875), np.float64(34.20000076293945), np.float64(146.70001220703125), np.float64(-1670.283935546875)]"
fabric,rub,5,1742113948.043811,"[np.float64(118.80000305175781), np.float64(-34.35000228881836), np.float64(-1616.3179931640625), np.float64(464.4000244140625), np.float64(-821.4000244140625), np.float64(-1538.1519775390625), np.float64(-816.6000366210938), np.float64(486.3000183105469), np.float64(-1560.657958984375), np.float64(-67.35000610351562), np.float64(-15.450000762939453), np.float64(-1454.177978515625), np.float64(33.30000305175781), np.float64(145.5), np.float64(-1681.657958984375)]"
fabric,rub,5,1742113948.147121,"[np.float64(115.95000457763672), np.float64(-39.150001525878906), np.float64(-1617.2860107421875), np.float64(463.0500183105469), np.float64(-824.4000244140625), np.float64(-1538.39404296875), np.float64(-812.8500366210938), np.float64(487.20001220703125), np.float64(-1553.6400146484375), np.float64(-69.75), np.float64(-17.100000381469727), np.float64(-1448.6119384765625), np.float64(31.950000762939453), np.float64(146.40000915527344), np.float64(-1674.156005859375)]"
fabric,rub,5,1742113948.251284,"[np.float64(125.10000610351562), np.float64(-34.5), np.float64(-1612.2039794921875), np.float64(461.1000061035156), np.float64(-823.9500122070312), np.float64(-1540.3299560546875), np.float64(-810.300048828125), np.float64(487.6500244140625), np.float64(-1557.27001953125), np.float64(-71.85000610351562), np.float64(-20.25), np.float64(-1447.885986328125), np.float64(28.500001907348633), np.float64(146.5500030517578), np.float64(-1680.68994140625)]"
fabric,rub,5,1742113948.356322,"[np.float64(115.95000457763672), np.float64(-37.5), np.float64(-1616.3179931640625), np.float64(460.0500183105469), np.float64(-823.6500244140625), np.float64(-1536.699951171875), np.float64(-810.7500610351562), np.float64(489.6000061035156), np.float64(-1559.2059326171875), np.float64(-65.10000610351562), np.float64(-15.600000381469727), np.float64(-1451.031982421875), np.float64(30.450000762939453), np.float64(147.0), np.float64(-1676.333984375)]"
fabric,rub,5,1742113948.461508,"[np.float64(118.95000457763672), np.float64(-30.750001907348633), np.float64(-1621.4000244140625), np.float64(462.7500305175781), np.float64(-827.550048828125), np.float64(-1536.2159423828125), np.float64(-807.9000244140625), np.float64(483.6000061035156), np.float64(-1557.27001953125), np.float64(-69.9000015258789), np.float64(-17.25), np.float64(-1435.5439453125), np.float64(30.750001907348633), np.float64(147.3000030517578), np.float64(-1673.6719970703125)]"
fabric,rub,5,1742113948.5653849,"[np.float64(126.45000457763672), np.float64(-31.200000762939453), np.float64(-1625.27197265625), np.float64(467.1000061035156), np.float64(-822.7500610351562), np.float64(-1535.73193359375), np.float64(-814.9500122070312), np.float64(483.1500244140625), np.float64(-1556.5439453125), np.float64(-72.1500015258789), np.float64(-17.400001525878906), np.float64(-1441.8359375), np.float64(34.650001525878906), np.float64(144.60000610351562), np.float64(-1673.9139404296875)]"
fabric,rub,5,1742113948.668376,"[np.float64(121.95000457763672), np.float64(-37.20000076293945), np.float64(-1616.0760498046875), np.float64(459.9000244140625), np.float64(-823.050048828125), np.float64(-1532.8280029296875), np.float64(-817.050048828125), np.float64(489.7500305175781), np.float64(-1568.885986328125), np.float64(-65.70000457763672), np.float64(-7.500000476837158), np.float64(-1442.56201171875), np.float64(27.150001525878906), np.float64(143.70001220703125), np.float64(-1674.156005859375)]"
fabric,rub,5,1742113948.7702348,"[np.float64(123.60000610351562), np.float64(-34.35000228881836), np.float64(-1617.2860107421875), np.float64(460.5000305175781), np.float64(-822.7500610351562), np.float64(-1538.39404296875), np.float64(-809.4000244140625), np.float64(479.70001220703125), np.float64(-1559.68994140625), np.float64(-65.4000015258789), np.float64(-13.350000381469727), np.float64(-1456.35595703125), np.float64(32.70000076293945), np.float64(143.85000610351562), np.float64(-1672.4620361328125)]"
fabric,rub,5,1742113948.874279,"[np.float64(126.75000762939453), np.float64(-30.30000114440918), np.float64(-1622.6099853515625), np.float64(457.0500183105469), np.float64(-825.4500122070312), np.float64(-1536.2159423828125), np.float64(-811.3500366210938), np.float64(485.8500061035156), np.float64(-1557.9959716796875), np.float64(-65.70000457763672), np.float64(-13.950000762939453), np.float64(-1443.77197265625), np.float64(28.500001907348633), np.float64(147.45001220703125), np.float64(-1666.89599609375)]"
fabric,rub,5,1742113948.97555,"[np.float64(119.10000610351562), np.float64(-28.500001907348633), np.float64(-1620.18994140625), np.float64(463.8000183105469), np.float64(-822.7500610351562), np.float64(-1532.343994140625), np.float64(-815.550048828125), np.float64(481.8000183105469), np.float64(-1559.447998046875), np.float64(-62.55000305175781), np.float64(-20.100000381469727), np.float64(-1441.593994140625), np.float64(30.30000114440918), np.float64(137.25), np.float64(-1681.9000244140625)]"
fabric,rub,5,1742113949.080719,"[np.float64(126.00000762939453), np.float64(-38.400001525878906), np.float64(-1611.47802734375), np.float64(463.0500183105469), np.float64(-827.1000366210938), np.float64(-1543.2340087890625), np.float64(-816.300048828125), np.float64(491.1000061035156), np.float64(-1563.803955078125), np.float64(-68.85000610351562), np.float64(-25.950000762939453), np.float64(-1450.3060302734375), np.float64(31.500001907348633), np.float64(146.5500030517578), np.float64(-1675.6080322265625)]"
fabric,rub,5,1742113949.185332,"[np.float64(124.05000305175781), np.float64(-31.350000381469727), np.float64(-1622.85205078125), np.float64(460.5000305175781), np.float64(-823.2000122070312), np.float64(-1534.7640380859375), np.float64(-819.1500244140625), np.float64(485.4000244140625), np.float64(-1564.0460205078125), np.float64(-64.5), np.float64(-19.80000114440918), np.float64(-1446.4339599609375), np.float64(31.200000762939453), np.float64(143.70001220703125), np.float64(-1674.39794921875)]"
fabric,rub,5,1742113949.28846,"[np.float64(121.6500015258789), np.float64(-39.60000228881836), np.float64(-1611.9620361328125), np.float64(457.3500061035156), np.float64(-825.7500610351562), np.float64(-1532.8280029296875), np.float64(-820.050048828125), np.float64(487.20001220703125), np.float64(-1552.6719970703125), np.float64(-63.900001525878906), np.float64(-20.100000381469727), np.float64(-1447.4019775390625), np.float64(30.150001525878906), np.float64(142.0500030517578), np.float64(-1675.1240234375)]"
fabric,rub,5,1742113949.39007,"[np.float64(126.60000610351562), np.float64(-34.650001525878906), np.float64(-1617.2860107421875), np.float64(459.3000183105469), np.float64(-820.6500244140625), np.float64(-1537.9100341796875), np.float64(-817.6500244140625), np.float64(492.45001220703125), np.float64(-1557.9959716796875), np.float64(-65.70000457763672), np.float64(-16.200000762939453), np.float64(-1444.98193359375), np.float64(32.400001525878906), np.float64(138.0), np.float64(-1673.18798828125)]"
fabric,rub,5,1742113949.4927528,"[np.float64(125.25000762939453), np.float64(-33.45000076293945), np.float64(-1614.865966796875), np.float64(460.5000305175781), np.float64(-820.5000610351562), np.float64(-1539.60400390625), np.float64(-815.4000244140625), np.float64(485.8500061035156), np.float64(-1557.0279541015625), np.float64(-63.60000228881836), np.float64(-14.700000762939453), np.float64(-1450.3060302734375), np.float64(27.900001525878906), np.float64(148.8000030517578), np.float64(-1677.302001953125)]"
fabric,rub,5,1742113949.595063,"[np.float64(118.20000457763672), np.float64(-28.350000381469727), np.float64(-1617.77001953125), np.float64(459.9000244140625), np.float64(-826.5000610351562), np.float64(-1534.0379638671875), np.float64(-811.050048828125), np.float64(482.8500061035156), np.float64(-1563.0780029296875), np.float64(-67.5), np.float64(-19.200000762939453), np.float64(-1449.5799560546875), np.float64(25.200000762939453), np.float64(144.90000915527344), np.float64(-1681.9000244140625)]"
fabric,rub,5,1742113949.698099,"[np.float64(119.4000015258789), np.float64(-36.30000305175781), np.float64(-1625.7559814453125), np.float64(460.0500183105469), np.float64(-820.050048828125), np.float64(-1537.1839599609375), np.float64(-818.1000366210938), np.float64(482.2500305175781), np.float64(-1565.739990234375), np.float64(-63.750003814697266), np.float64(-18.75), np.float64(-1439.1739501953125), np.float64(32.25), np.float64(142.65000915527344), np.float64(-1678.0279541015625)]"
fabric,rub,5,1742113949.8020139,"[np.float64(120.75000762939453), np.float64(-37.05000305175781), np.float64(-1617.0439453125), np.float64(462.0000305175781), np.float64(-819.6000366210938), np.float64(-1531.3759765625), np.float64(-817.9500122070312), np.float64(490.20001220703125), np.float64(-1554.6080322265625), np.float64(-66.45000457763672), np.float64(-21.600000381469727), np.float64(-1435.5439453125), np.float64(34.80000305175781), np.float64(142.35000610351562), np.float64(-1674.39794921875)]"
fabric,push,1,1742113969.210359,"[np.float64(124.80000305175781), np.float64(-40.35000228881836), np.float64(-1621.884033203125), np.float64(456.6000061035156), np.float64(-824.2500610351562), np.float64(-1535.248046875), np.float64(-813.1500244140625), np.float64(483.6000061035156), np.float64(-1558.9639892578125), np.float64(-68.4000015258789), np.float64(-20.100000381469727), np.float64(-1443.77197265625), np.float64(26.100000381469727), np.float64(146.5500030517578), np.float64(-1673.429931640625)]"
fabric,push,1,1742113969.3113441,"[np.float64(121.05000305175781), np.float64(-24.150001525878906), np.float64(-1616.802001953125), np.float64(463.20001220703125), np.float64(-823.5000610351562), np.float64(-1542.75), np.float64(-815.1000366210938), np.float64(485.4000244140625), np.float64(-1563.0780029296875), np.float64(-64.20000457763672), np.float64(-15.450000762939453), np.float64(-1446.676025390625), np.float64(29.850000381469727), np.float64(140.70001220703125), np.float64(-1672.946044921875)]"
fabric,push,1,1742113969.4154282,"[np.float64(119.70000457763672), np.float64(-32.400001525878906), np.float64(-1609.783935546875), np.float64(461.8500061035156), np.float64(-826.9500122070312), np.float64(-1538.39404296875), np.float64(-814.5000610351562), np.float64(486.9000244140625), np.float64(-1555.092041015625), np.float64(-67.6500015258789), np.float64(-16.200000762939453), np.float64(-1451.031982421875), np.float64(32.400001525878906), np.float64(142.0500030517578), np.float64(-1673.9139404296875)]"
fabric,push,1,1742113969.517644,"[np.float64(120.9000015258789), np.float64(-35.10000228881836), np.float64(-1613.89794921875), np.float64(453.3000183105469), np.float64(-821.2500610351562), np.float64(-1527.7459716796875), np.float64(-812.550048828125), np.float64(487.3500061035156), np.float64(-1556.302001953125), np.float64(-67.35000610351562), np.float64(-16.80000114440918), np.float64(-1446.1920166015625), np.float64(28.950000762939453), np.float64(141.60000610351562), np.float64(-1670.7679443359375)]"
fabric,push,1,1742113969.6229079,"[np.float64(122.85000610351562), np.float64(-27.000001907348633), np.float64(-1614.3819580078125), np.float64(456.3000183105469), np.float64(-822.4500122070312), np.float64(-1535.248046875), np.float64(-821.1000366210938), np.float64(485.5500183105469), np.float64(-1562.1099853515625), np.float64(-64.95000457763672), np.float64(-16.650001525878906), np.float64(-1443.2879638671875), np.float64(27.900001525878906), np.float64(145.35000610351562), np.float64(-1677.7860107421875)]"
fabric,push,1,1742113969.7281768,"[np.float64(120.00000762939453), np.float64(-31.650001525878906), np.float64(-1622.1259765625), np.float64(459.7500305175781), np.float64(-825.1500244140625), np.float64(-1541.0560302734375), np.float64(-810.1500244140625), np.float64(489.6000061035156), np.float64(-1555.333984375), np.float64(-68.4000015258789), np.float64(-12.15000057220459), np.float64(-1452.0), np.float64(25.80000114440918), np.float64(140.70001220703125), np.float64(-1669.5579833984375)]"
fabric,push,1,1742113969.833044,"[np.float64(120.60000610351562), np.float64(-34.20000076293945), np.float64(-1618.2540283203125), np.float64(458.70001220703125), np.float64(-822.6000366210938), np.float64(-1531.134033203125), np.float64(-817.6500244140625), np.float64(490.20001220703125), np.float64(-1555.8179931640625), np.float64(-66.60000610351562), np.float64(-16.650001525878906), np.float64(-1449.822021484375), np.float64(33.0), np.float64(141.45001220703125), np.float64(-1675.1240234375)]"
fabric,push,1,1742113969.936436,"[np.float64(124.50000762939453), np.float64(-26.850000381469727), np.float64(-1608.0899658203125), np.float64(463.3500061035156), np.float64(-828.4500122070312), np.float64(-1541.0560302734375), np.float64(-816.7500610351562), np.float64(484.3500061035156), np.float64(-1561.8680419921875), np.float64(-63.750003814697266), np.float64(-18.450000762939453), np.float64(-1444.98193359375), np.float64(31.650001525878906), np.float64(144.90000915527344), np.float64(-1674.39794921875)]"
fabric,push,1,1742113970.041137,"[np.float64(122.10000610351562), np.float64(-33.30000305175781), np.float64(-1621.884033203125), np.float64(461.70001220703125), np.float64(-821.2500610351562), np.float64(-1537.66796875), np.float64(-818.4000244140625), np.float64(489.6000061035156), np.float64(-1563.56201171875), np.float64(-64.5), np.float64(-22.5), np.float64(-1449.095947265625), np.float64(28.80000114440918), np.float64(151.5), np.float64(-1681.1739501953125)]"
fabric,push,1,1742113970.144068,"[np.float64(116.4000015258789), np.float64(-31.950000762939453), np.float64(-1607.364013671875), np.float64(462.3000183105469), np.float64(-821.7000122070312), np.float64(-1536.4580078125), np.float64(-813.7500610351562), np.float64(490.8000183105469), np.float64(-1549.7679443359375), np.float64(-65.70000457763672), np.float64(-24.450000762939453), np.float64(-1449.095947265625), np.float64(37.35000228881836), np.float64(147.90000915527344), np.float64(-1669.800048828125)]"
fabric,push,1,1742113970.2487628,"[np.float64(117.9000015258789), np.float64(-31.80000114440918), np.float64(-1623.3359375), np.float64(466.95001220703125), np.float64(-821.8500366210938), np.float64(-1529.197998046875), np.float64(-820.050048828125), np.float64(484.20001220703125), np.float64(-1563.56201171875), np.float64(-67.6500015258789), np.float64(-18.30000114440918), np.float64(-1447.1600341796875), np.float64(28.200000762939453), np.float64(138.90000915527344), np.float64(-1685.2879638671875)]"
